file_name,initial_shape,initial_dtype,initial_voxel_size,initial_total_voxels,initial_file_size_MB,final_shape,final_dtype,final_voxel_size,final_total_voxels,final_file_size_MB
D:/strokeDataset\sub-1252\anat\sub-1252_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.8999994), np.float32(0.48924738), np.float32(0.4892473))",52428800,18.509522438049316,"(200, 512, 512)",float64,"(np.float32(0.8999994), np.float32(0.48924738), np.float32(0.4892473))",52428800,18.509522438049316
D:/strokeDataset\sub-1252\anat\sub-1252_T1w.nii.gz,"(372, 528, 528)",float64,"(np.float32(0.50000143), np.float32(0.47489446), np.float32(0.4748944))",103707648,41.502156257629395,"(372, 528, 528)",float64,"(np.float32(0.50000143), np.float32(0.47489446), np.float32(0.4748944))",103707648,41.502156257629395
D:/strokeDataset\sub-1252\dwi\sub-1252_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.85937506), np.float32(0.85937494), np.float32(6.0), np.float32(0.0))",1703936,1.30859375,"(256, 256, 26)",float64,"(np.float32(0.85937506), np.float32(0.85937494), np.float32(6.0))",1703936,1.3085927963256836
D:/strokeDataset\sub-1252\dwi\sub-1252_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.85937506), np.float32(0.85937494), np.float32(6.0), np.float32(0.0))",1703936,0.9381961822509766,"(256, 256, 26)",float64,"(np.float32(0.85937506), np.float32(0.85937494), np.float32(6.0))",1703936,1.0747318267822266
D:/strokeDataset\sub-1253\anat\sub-1253_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.8999982), np.float32(0.48924732), np.float32(0.4892473))",52428800,15.410750389099121,"(200, 512, 512)",float64,"(np.float32(0.8999982), np.float32(0.48924732), np.float32(0.4892473))",52428800,15.410750389099121
D:/strokeDataset\sub-1253\anat\sub-1253_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.5), np.float32(0.47489437), np.float32(0.47489432))",103150080,29.18282127380371,"(370, 528, 528)",float64,"(np.float32(0.5), np.float32(0.47489437), np.float32(0.47489432))",103150080,29.18282127380371
D:/strokeDataset\sub-1253\dwi\sub-1253_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(6.0), np.float32(0.0))",1254400,0.692265510559082,"(224, 224, 25)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(6.0))",1254400,0.6922664642333984
D:/strokeDataset\sub-1253\dwi\sub-1253_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(6.0), np.float32(0.0))",1254400,0.450775146484375,"(224, 224, 25)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(6.0))",1254400,0.5224361419677734
D:/strokeDataset\sub-1254\anat\sub-1254_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.8999998), np.float32(0.48924732), np.float32(0.4892473))",52428800,17.48875617980957,"(200, 512, 512)",float64,"(np.float32(0.8999998), np.float32(0.48924732), np.float32(0.4892473))",52428800,17.48875617980957
D:/strokeDataset\sub-1254\anat\sub-1254_T1w.nii.gz,"(370, 512, 512)",float64,"(np.float32(0.5000104), np.float32(0.48387092), np.float32(0.483871))",96993280,33.40246868133545,"(370, 512, 512)",float64,"(np.float32(0.5000104), np.float32(0.48387092), np.float32(0.483871))",96993280,33.40246868133545
D:/strokeDataset\sub-1254\dwi\sub-1254_rec-ADC_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(6.0), np.float32(0.0))",1304576,0.8050670623779297,"(224, 224, 26)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(6.0))",1304576,0.8050699234008789
D:/strokeDataset\sub-1254\dwi\sub-1254_rec-TRACE_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(6.0), np.float32(0.0))",1304576,0.5080718994140625,"(224, 224, 26)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(6.0))",1304576,0.5809154510498047
D:/strokeDataset\sub-1255\anat\sub-1255_FLAIR.nii.gz,"(256, 256, 30)",float64,"(np.float32(0.8918045), np.float32(0.89180475), np.float32(5.9999995))",1966080,0.7057714462280273,"(256, 256, 30)",float64,"(np.float32(0.8918045), np.float32(0.89180475), np.float32(5.9999995))",1966080,0.7057714462280273
D:/strokeDataset\sub-1255\anat\sub-1255_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.5000018), np.float32(0.47489434), np.float32(0.47489443))",103150080,28.009552001953125,"(370, 528, 528)",float64,"(np.float32(0.5000018), np.float32(0.47489434), np.float32(0.47489443))",103150080,28.009552001953125
D:/strokeDataset\sub-1255\dwi\sub-1255_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.000006), np.float32(0.0))",1254400,0.6392030715942383,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.000006))",1254400,0.6392011642456055
D:/strokeDataset\sub-1255\dwi\sub-1255_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.000006), np.float32(0.0))",1254400,0.4336843490600586,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.000006))",1254400,0.49493408203125
D:/strokeDataset\sub-1257\anat\sub-1257_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.9000002), np.float32(0.48924735), np.float32(0.48924732))",52428800,17.712754249572754,"(200, 512, 512)",float64,"(np.float32(0.9000002), np.float32(0.48924735), np.float32(0.48924732))",52428800,17.712754249572754
D:/strokeDataset\sub-1257\anat\sub-1257_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.5000019), np.float32(0.47489434), np.float32(0.4748944))",103150080,34.38040637969971,"(370, 528, 528)",float64,"(np.float32(0.5000019), np.float32(0.47489434), np.float32(0.4748944))",103150080,34.38040637969971
D:/strokeDataset\sub-1257\dwi\sub-1257_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057694), np.float32(5.9999995), np.float32(0.0))",1254400,0.7589445114135742,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057694), np.float32(5.9999995))",1254400,0.7589435577392578
D:/strokeDataset\sub-1257\dwi\sub-1257_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057694), np.float32(5.9999995), np.float32(0.0))",1254400,0.5118436813354492,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057694), np.float32(5.9999995))",1254400,0.5805292129516602
D:/strokeDataset\sub-1258\anat\sub-1258_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.8999984), np.float32(0.4892473), np.float32(0.48924738))",52428800,14.62958812713623,"(200, 512, 512)",float64,"(np.float32(0.8999984), np.float32(0.4892473), np.float32(0.48924738))",52428800,14.62958812713623
D:/strokeDataset\sub-1258\anat\sub-1258_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.50000155), np.float32(0.47484845), np.float32(0.4748485))",103150080,29.599385261535645,"(370, 528, 528)",float64,"(np.float32(0.50000155), np.float32(0.47484845), np.float32(0.4748485))",103150080,29.599385261535645
D:/strokeDataset\sub-1258\dwi\sub-1258_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057692), np.float32(1.1057693), np.float32(6.0000033), np.float32(0.0))",1254400,0.6355476379394531,"(224, 224, 25)",float64,"(np.float32(1.1057692), np.float32(1.1057693), np.float32(6.0000033))",1254400,0.6355466842651367
D:/strokeDataset\sub-1258\dwi\sub-1258_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057692), np.float32(1.1057693), np.float32(6.0000033), np.float32(0.0))",1254400,0.4430675506591797,"(224, 224, 25)",float64,"(np.float32(1.1057692), np.float32(1.1057693), np.float32(6.0000033))",1254400,0.5059671401977539
D:/strokeDataset\sub-1259\anat\sub-1259_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.89999926), np.float32(0.48924735), np.float32(0.48924735))",52428800,16.11281108856201,"(200, 512, 512)",float64,"(np.float32(0.89999926), np.float32(0.48924735), np.float32(0.48924735))",52428800,16.11281108856201
D:/strokeDataset\sub-1259\anat\sub-1259_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.4999894), np.float32(0.47489434), np.float32(0.47489432))",103150080,32.07430648803711,"(370, 528, 528)",float64,"(np.float32(0.4999894), np.float32(0.47489434), np.float32(0.47489432))",103150080,32.07430648803711
D:/strokeDataset\sub-1259\dwi\sub-1259_rec-ADC_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(5.999999), np.float32(0.0))",1304576,0.7404537200927734,"(224, 224, 26)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(5.999999))",1304576,0.740452766418457
D:/strokeDataset\sub-1259\dwi\sub-1259_rec-TRACE_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(5.999999), np.float32(0.0))",1304576,0.4898242950439453,"(224, 224, 26)",float64,"(np.float32(1.1057694), np.float32(1.1057693), np.float32(5.999999))",1304576,0.5656614303588867
D:/strokeDataset\sub-126\anat\sub-126_FLAIR.nii.gz,"(1024, 220, 1024)",float64,"(np.float32(0.24456525), np.float32(0.999999), np.float32(0.24456525))",230686720,51.90966320037842,"(1024, 220, 1024)",float64,"(np.float32(0.24456525), np.float32(0.999999), np.float32(0.24456525))",230686720,51.90966320037842
D:/strokeDataset\sub-126\anat\sub-126_T1w.nii.gz,"(348, 576, 576)",float64,"(np.float32(0.5000046), np.float32(0.43689322), np.float32(0.43689325))",115458048,41.243228912353516,"(348, 576, 576)",float64,"(np.float32(0.5000046), np.float32(0.43689322), np.float32(0.43689325))",115458048,41.243228912353516
D:/strokeDataset\sub-126\dwi\sub-126_rec-ADC_dwi.nii.gz,"(432, 432, 24, 1)",float64,"(np.float32(0.58080804), np.float32(0.5808081), np.float32(6.0000024), np.float32(0.0))",4478976,1.4938135147094727,"(432, 432, 24)",float64,"(np.float32(0.58080804), np.float32(0.5808081), np.float32(6.0000024))",4478976,1.4938106536865234
D:/strokeDataset\sub-126\dwi\sub-126_rec-TRACE_dwi.nii.gz,"(432, 432, 24, 1)",float64,"(np.float32(0.58080804), np.float32(0.5808081), np.float32(6.0000024), np.float32(0.0))",4478976,1.633993148803711,"(432, 432, 24)",float64,"(np.float32(0.58080804), np.float32(0.5808081), np.float32(6.0000024))",4478976,1.8642196655273438
D:/strokeDataset\sub-1260\anat\sub-1260_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.8999984), np.float32(0.48924735), np.float32(0.48924735))",52428800,15.368586540222168,"(200, 512, 512)",float64,"(np.float32(0.8999984), np.float32(0.48924735), np.float32(0.48924735))",52428800,15.368586540222168
D:/strokeDataset\sub-1260\anat\sub-1260_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.50000006), np.float32(0.47489437), np.float32(0.47489434))",103150080,30.797131538391113,"(370, 528, 528)",float64,"(np.float32(0.50000006), np.float32(0.47489437), np.float32(0.47489434))",103150080,30.797131538391113
D:/strokeDataset\sub-1260\dwi\sub-1260_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.105769), np.float32(1.1057693), np.float32(5.999997), np.float32(0.0))",1254400,0.6893987655639648,"(224, 224, 25)",float64,"(np.float32(1.105769), np.float32(1.1057693), np.float32(5.999997))",1254400,0.6893987655639648
D:/strokeDataset\sub-1260\dwi\sub-1260_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.105769), np.float32(1.1057693), np.float32(5.999997), np.float32(0.0))",1254400,0.44762229919433594,"(224, 224, 25)",float64,"(np.float32(1.105769), np.float32(1.1057693), np.float32(5.999997))",1254400,0.5051403045654297
D:/strokeDataset\sub-1261\anat\sub-1261_FLAIR.nii.gz,"(256, 256, 29)",float64,"(np.float32(0.7627119), np.float32(0.76271194), np.float32(6.0000043))",1900544,1.1010551452636719,"(256, 256, 29)",float64,"(np.float32(0.7627119), np.float32(0.76271194), np.float32(6.0000043))",1900544,1.1010551452636719
D:/strokeDataset\sub-1261\anat\sub-1261_T1w.nii.gz,"(370, 512, 512)",float64,"(np.float32(0.5000029), np.float32(0.48387095), np.float32(0.48387092))",96993280,34.43386459350586,"(370, 512, 512)",float64,"(np.float32(0.5000029), np.float32(0.48387095), np.float32(0.48387092))",96993280,34.43386459350586
D:/strokeDataset\sub-1261\dwi\sub-1261_rec-ADC_dwi.nii.gz,"(288, 288, 26, 1)",float64,"(np.float32(0.93283576), np.float32(0.93283576), np.float32(6.000004), np.float32(0.0))",2156544,1.0675020217895508,"(288, 288, 26)",float64,"(np.float32(0.93283576), np.float32(0.93283576), np.float32(6.000004))",2156544,1.0674991607666016
D:/strokeDataset\sub-1261\dwi\sub-1261_rec-TRACE_dwi.nii.gz,"(288, 288, 26, 1)",float64,"(np.float32(0.93283576), np.float32(0.93283576), np.float32(6.000004), np.float32(0.0))",2156544,0.7161779403686523,"(288, 288, 26)",float64,"(np.float32(0.93283576), np.float32(0.93283576), np.float32(6.000004))",2156544,0.8462390899658203
D:/strokeDataset\sub-1262\anat\sub-1262_FLAIR.nii.gz,"(400, 400, 28)",float64,"(np.float32(0.57499987), np.float32(0.575), np.float32(6.000001))",4480000,2.0453319549560547,"(400, 400, 28)",float64,"(np.float32(0.57499987), np.float32(0.575), np.float32(6.000001))",4480000,2.0453319549560547
D:/strokeDataset\sub-1262\anat\sub-1262_T1w.nii.gz,"(348, 576, 576)",float64,"(np.float32(0.5000078), np.float32(0.43689322), np.float32(0.43689314))",115458048,38.52664756774902,"(348, 576, 576)",float64,"(np.float32(0.5000078), np.float32(0.43689322), np.float32(0.43689314))",115458048,38.52664756774902
D:/strokeDataset\sub-1262\dwi\sub-1262_rec-ADC_dwi.nii.gz,"(384, 384, 24, 1)",float64,"(np.float32(0.59895843), np.float32(0.5989583), np.float32(5.9999995), np.float32(0.0))",3538944,1.233377456665039,"(384, 384, 24)",float64,"(np.float32(0.59895843), np.float32(0.5989583), np.float32(5.9999995))",3538944,1.233377456665039
D:/strokeDataset\sub-1262\dwi\sub-1262_rec-TRACE_dwi.nii.gz,"(384, 384, 24, 1)",float64,"(np.float32(0.59895843), np.float32(0.5989583), np.float32(5.9999995), np.float32(0.0))",3538944,1.4207382202148438,"(384, 384, 24)",float64,"(np.float32(0.59895843), np.float32(0.5989583), np.float32(5.9999995))",3538944,1.6471872329711914
D:/strokeDataset\sub-1263\anat\sub-1263_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.90000415), np.float32(0.48924732), np.float32(0.48924732))",52428800,14.66811466217041,"(200, 512, 512)",float64,"(np.float32(0.90000415), np.float32(0.48924732), np.float32(0.48924732))",52428800,14.66811466217041
D:/strokeDataset\sub-1263\anat\sub-1263_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.50000703), np.float32(0.4748944), np.float32(0.47489437))",103150080,28.846821784973145,"(370, 528, 528)",float64,"(np.float32(0.50000703), np.float32(0.4748944), np.float32(0.47489437))",103150080,28.846821784973145
D:/strokeDataset\sub-1263\dwi\sub-1263_rec-ADC_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0), np.float32(0.0))",1304576,0.4471464157104492,"(224, 224, 26)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0))",1304576,0.4471445083618164
D:/strokeDataset\sub-1263\dwi\sub-1263_rec-TRACE_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0), np.float32(0.0))",1304576,0.5524015426635742,"(224, 224, 26)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0))",1304576,0.6333742141723633
D:/strokeDataset\sub-1264\anat\sub-1264_FLAIR.nii.gz,"(256, 256, 28)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(6.0000052))",1835008,1.0025577545166016,"(256, 256, 28)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(6.0000052))",1835008,1.0025577545166016
D:/strokeDataset\sub-1264\anat\sub-1264_T1w.nii.gz,"(512, 512, 24)",float64,"(np.float32(0.4492187), np.float32(0.44921875), np.float32(4.9999995))",6291456,4.575071334838867,"(512, 512, 24)",float64,"(np.float32(0.4492187), np.float32(0.44921875), np.float32(4.9999995))",6291456,4.575071334838867
D:/strokeDataset\sub-1264\dwi\sub-1264_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.9765625), np.float32(0.9765625), np.float32(6.0000033), np.float32(0.0))",1703936,0.47814178466796875,"(256, 256, 26)",float64,"(np.float32(0.9765625), np.float32(0.9765625), np.float32(6.0000033))",1703936,0.47814083099365234
D:/strokeDataset\sub-1264\dwi\sub-1264_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.9765625), np.float32(0.9765625), np.float32(6.0000033), np.float32(0.0))",1703936,0.5952348709106445,"(256, 256, 26)",float64,"(np.float32(0.9765625), np.float32(0.9765625), np.float32(6.0000033))",1703936,0.652674674987793
D:/strokeDataset\sub-1265\anat\sub-1265_FLAIR.nii.gz,"(336, 221, 336)",float64,"(np.float32(0.6026766), np.float32(0.99999577), np.float32(0.6026765))",24950016,6.397496223449707,"(336, 221, 336)",float64,"(np.float32(0.6026766), np.float32(0.99999577), np.float32(0.6026765))",24950016,6.397496223449707
D:/strokeDataset\sub-1265\anat\sub-1265_T1w.nii.gz,"(170, 288, 288)",float64,"(np.float32(0.9999932), np.float32(0.9236111), np.float32(0.92361104))",14100480,3.586627960205078,"(170, 288, 288)",float64,"(np.float32(0.9999932), np.float32(0.9236111), np.float32(0.92361104))",14100480,3.586627960205078
D:/strokeDataset\sub-1265\dwi\sub-1265_rec-ADC_dwi.nii.gz,"(256, 256, 24, 1)",float64,"(np.float32(0.8984374), np.float32(0.89843756), np.float32(6.0000052), np.float32(0.0))",1572864,0.7467203140258789,"(256, 256, 24)",float64,"(np.float32(0.8984374), np.float32(0.89843756), np.float32(6.0000052))",1572864,0.7467184066772461
D:/strokeDataset\sub-1265\dwi\sub-1265_rec-TRACE_dwi.nii.gz,"(256, 256, 24, 1)",float64,"(np.float32(0.8984374), np.float32(0.89843756), np.float32(6.0000052), np.float32(0.0))",1572864,0.526179313659668,"(256, 256, 24)",float64,"(np.float32(0.8984374), np.float32(0.89843756), np.float32(6.0000052))",1572864,0.5879621505737305
D:/strokeDataset\sub-1266\anat\sub-1266_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.89999413), np.float32(0.48924732), np.float32(0.48924738))",52428800,14.81569766998291,"(200, 512, 512)",float64,"(np.float32(0.89999413), np.float32(0.48924732), np.float32(0.48924738))",52428800,14.81569766998291
D:/strokeDataset\sub-1266\anat\sub-1266_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.49999642), np.float32(0.47489434), np.float32(0.4748944))",103150080,26.29775619506836,"(370, 528, 528)",float64,"(np.float32(0.49999642), np.float32(0.47489434), np.float32(0.4748944))",103150080,26.29775619506836
D:/strokeDataset\sub-1266\dwi\sub-1266_rec-ADC_dwi.nii.gz,"(224, 224, 28, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(5.9999986), np.float32(0.0))",1404928,0.6466856002807617,"(224, 224, 28)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(5.9999986))",1404928,0.6466836929321289
D:/strokeDataset\sub-1266\dwi\sub-1266_rec-TRACE_dwi.nii.gz,"(224, 224, 28, 1)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(5.9999986), np.float32(0.0))",1404928,0.48596668243408203,"(224, 224, 28)",float64,"(np.float32(1.1057694), np.float32(1.1057692), np.float32(5.9999986))",1404928,0.5533275604248047
D:/strokeDataset\sub-1267\anat\sub-1267_FLAIR.nii.gz,"(256, 256, 30)",float64,"(np.float32(0.89180475), np.float32(0.8918047), np.float32(6.000004))",1966080,0.7620553970336914,"(256, 256, 30)",float64,"(np.float32(0.89180475), np.float32(0.8918047), np.float32(6.000004))",1966080,0.7620553970336914
D:/strokeDataset\sub-1267\anat\sub-1267_T1w.nii.gz,"(320, 320, 30)",float64,"(np.float32(0.75757575), np.float32(0.75757575), np.float32(6.000002))",3072000,1.1935853958129883,"(320, 320, 30)",float64,"(np.float32(0.75757575), np.float32(0.75757575), np.float32(6.000002))",3072000,1.1935853958129883
D:/strokeDataset\sub-1267\dwi\sub-1267_rec-ADC_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223992), np.float32(1.0223991), np.float32(5.9999986), np.float32(0.0))",1304576,0.5200843811035156,"(224, 224, 26)",float64,"(np.float32(1.0223992), np.float32(1.0223991), np.float32(5.9999986))",1304576,0.5200834274291992
D:/strokeDataset\sub-1267\dwi\sub-1267_rec-TRACE_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223992), np.float32(1.0223991), np.float32(5.9999986), np.float32(0.0))",1304576,0.5812835693359375,"(224, 224, 26)",float64,"(np.float32(1.0223992), np.float32(1.0223991), np.float32(5.9999986))",1304576,0.6753787994384766
D:/strokeDataset\sub-1268\anat\sub-1268_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.89999545), np.float32(0.48924732), np.float32(0.4892473))",52428800,12.97818374633789,"(200, 512, 512)",float64,"(np.float32(0.89999545), np.float32(0.48924732), np.float32(0.4892473))",52428800,12.97818374633789
D:/strokeDataset\sub-1268\anat\sub-1268_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.49999365), np.float32(0.47489437), np.float32(0.4748944))",103150080,25.801705360412598,"(370, 528, 528)",float64,"(np.float32(0.49999365), np.float32(0.47489437), np.float32(0.4748944))",103150080,25.801705360412598
D:/strokeDataset\sub-1268\dwi\sub-1268_rec-ADC_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0), np.float32(0.0))",1304576,0.47176265716552734,"(224, 224, 26)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0))",1304576,0.47176170349121094
D:/strokeDataset\sub-1268\dwi\sub-1268_rec-TRACE_dwi.nii.gz,"(224, 224, 26, 1)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0), np.float32(0.0))",1304576,0.5077924728393555,"(224, 224, 26)",float64,"(np.float32(1.0223991), np.float32(1.0223991), np.float32(6.0))",1304576,0.5829801559448242
D:/strokeDataset\sub-1269\anat\sub-1269_FLAIR.nii.gz,"(512, 512, 28)",float64,"(np.float32(0.44921866), np.float32(0.44921875), np.float32(6.0000024))",7340032,3.055037498474121,"(512, 512, 28)",float64,"(np.float32(0.44921866), np.float32(0.44921875), np.float32(6.0000024))",7340032,3.055037498474121
